sa2,DHB,Population,VaccRate,SocialDeprivation,DistanceToVacc,PropUnder30,TertiaryStudents
208200,Hawke's Bay,1222,0.7921440261865794,918,55278.1150160999,0.3614864864864865,No
208300,Hawke's Bay,2394,0.8174603174603174,920,13338.5523125,0.33559322033898303,No
208400,Hawke's Bay,1239,0.7473769168684423,1014,5526.66262154,0.3801916932907348,No
208700,Hawke's Bay,1239,0.7554479418886199,918,18733.490246,0.3620689655172414,No
209800,Hawke's Bay,2195,0.7662870159453303,1027,1922.79042441,0.41263940520446096,No
209900,Hawke's Bay,2484,0.7411433172302737,1041,1385.82157255,0.4349112426035503,No
160300,Counties Manukau,2422,0.8592072667217175,996,460.102868919,0.4376657824933687,No
163600,Counties Manukau,2139,NA,1124,684.954495045,0.5174603174603175,No
170400,Counties Manukau,569,NA,1156,44643.1813578,0.3597560975609756,No
323900,Canterbury,2194,NA,968,544.614414209,0.3639705882352941,No
325200,Canterbury,912,NA,949,1389.83654103,0.5122950819672131,Yes
326000,Canterbury,1161,NA,888,3364.35211901,0.3308270676691729,No
334900,Canterbury,3095,NA,894.5,1433.92340637,0.44803695150115475,No
335000,Canterbury,1882,NA,907,8271.42476319,0.3964757709251101,No
335400,Canterbury,1992,NA,943,8013.11751093,0.38257575757575757,No
336300,Canterbury,1045,NA,882.5,10815.495411,0.37218045112781956,No
336400,Canterbury,546,NA,919,11519.3564506,0.36507936507936506,No
336600,Canterbury,62,NA,932,74261.5122921,0.43478260869565216,No
336900,Canterbury,1489,NA,947,502.81999245,0.35526315789473684,No
337000,Canterbury,1093,NA,950,23511.4788874,0.4604105571847507,No
337100,Canterbury,1999,NA,924,7901.43108632,0.39622641509433965,No
337200,Canterbury,1304,NA,957,21725.9350454,0.4046920821114369,No
337300,Canterbury,1191,NA,924,10557.7269305,0.3463855421686747,No
341400,South Canterbury,1269,0.735224586288416,1026,1540.9118608000001,0.3745928338762215,No
341500,South Canterbury,865,0.7526011560693642,929,51686.4668886,0.3413793103448276,No
341900,South Canterbury,1174,0.7223168654173765,931,75261.7298531,0.4199288256227758,No
343500,Southern,1186,0.7706576728499157,926,9958.1821121,0.38333333333333336,No
343600,Southern,1170,0.7205128205128205,1010,21661.1930623,0.26881720430107525,No
343700,Southern,1719,0.7283304246655032,956.5,8826.5710599,0.2904761904761905,No
350200,Southern,1142,0.8660245183887916,892.5,4720.92327738,0.33204633204633205,No
359100,Southern,1769,0.6659129451667609,952,25253.606514,0.3771186440677966,No
359300,Southern,309,0.8446601941747572,959,41393.6688184,0.2413793103448276,No
359400,Southern,681,0.7400881057268722,966,24631.0958712,0.4558139534883721,No
359500,Southern,1836,0.6917211328976035,999,33365.8358464,0.3805309734513274,No
359600,Southern,1237,0.7283751010509296,941,19053.7703456,0.3888888888888889,No
102400,Northland,1236,0.6788025889967637,1009.5,18876.9087265,0.3161094224924012,No
102500,Northland,676,0.7011834319526628,1007,7481.27929372,0.4083769633507853,No
102600,Northland,1551,0.7182462927143778,948,7488.65634997,0.3148148148148148,No
102700,Northland,958,0.4509394572025052,1251,4421.58647974,0.45,No
102800,Northland,1919,0.8160500260552371,949,4177.01604633,0.301255230125523,No
102900,Northland,1092,0.5201465201465202,1163,4671.42042359,0.30859375,No
158400,Counties Manukau,3715,0.6864064602960969,1320,297.387074969,0.5409181636726547,No
159800,Counties Manukau,1243,0.8769106999195495,923,18701.544315,0.3241590214067278,No
180700,Waikato,2445,0.840081799591002,1042,718.830562428,0.5325443786982249,Yes
155400,Counties Manukau,2499,0.8899559823929571,949.5,876.565404984,0.3713355048859935,No
210000,Hawke's Bay,2570,0.7416342412451362,1026,852.972736791,0.38769230769230767,No
256900,Wairarapa,2326,0.8121238177128117,1017,13599.6130726,0.2851851851851852,No
321000,Canterbury,3461,0.8529326784166426,990,1735.37759646,0.4084507042253521,No
116900,Waitemata,3320,0.8768072289156627,949,1618.62041264,0.38963963963963966,No
117000,Waitemata,4424,0.8686708860759493,954,4190.76409438,0.4132762312633833,No
117100,Waitemata,1073,0.7791239515377446,930,9882.70685841,0.36531365313653136,No
322100,Canterbury,2100,0.8461904761904762,926.5,1470.16392843,0.43333333333333335,No
100100,Northland,1514,0.702774108322325,1093,17934.6307643,0.33819241982507287,No
100200,Northland,1899,0.5924170616113744,1118,15276.1016577,0.40310077519379844,No
100400,Northland,1315,0.6182509505703422,1058,11144.0924548,0.2835820895522388,No
100500,Northland,952,0.6313025210084033,1093,3688.15166295,0.39183673469387753,No
100900,Northland,781,0.5518565941101152,1070,4595.86110757,0.37435897435897436,No
106000,Northland,1370,0.7160583941605839,1025,769.341539654,0.3914285714285714,No
106700,Northland,1170,0.7700854700854701,903,4885.98402,0.3238434163701068,No
106800,Northland,2153,0.765908035299582,1088,627.206770842,0.33984375,No
107000,Northland,2492,0.7170947030497592,1084,918.97364355,0.40129449838187703,No
107400,Northland,1511,0.5393778954334878,1221,176.499849183,0.49321266968325794,No
107600,Northland,1035,0.7719806763285024,994,22268.730689,0.32113821138211385,No
107700,Northland,1140,0.6912280701754386,975,6544.28949673,0.36551724137931035,No
107800,Northland,1946,0.724049331963001,973,25058.487926,0.3442622950819672,No
108000,Northland,1448,0.6781767955801105,956,11878.3635945999,0.34472934472934474,No
108100,Northland,1390,0.7776978417266187,993,646.995471129,0.3343465045592705,No
108500,Northland,2212,0.804249547920434,912.5,13165.0581219,0.2792452830188679,No
108600,Northland,1825,0.703013698630137,991.5,16155.5460913,0.3547008547008547,No
108700,Northland,2240,0.8258928571428571,952,6366.71145762,0.30451127819548873,No
108900,Northland,1210,0.7983471074380165,938,25089.8508846,0.26158940397350994,No
109000,Northland,2677,0.7564437803511393,969.5,20242.7002881,0.25732899022801303,No
109100,Northland,3127,0.5807483210745124,1046.5,35064.2825227,0.3520408163265306,No
109200,Northland,1496,0.6136363636363636,1000,18918.2354649,0.34594594594594597,No
109400,Northland,2080,0.6653846153846154,1056,39008.0552306,0.3215686274509804,No
109500,Northland,1503,0.5988023952095808,1026,45554.0913967,0.32967032967032966,No
111200,Waitemata,3262,0.7893930104230533,923,11653.3017715,0.35960591133004927,No
115100,Waitemata,2334,0.7964867180805484,984,1877.23074252,0.38620689655172413,No
115300,Waitemata,927,0.7745415318230853,933.5,6914.61488345,0.37142857142857144,No
115500,Waitemata,1991,0.8352586639879458,894,8279.76096561,0.37037037037037035,No
111300,Waitemata,3008,0.8231382978723404,973,1413.74054837,0.35774647887323946,No
111400,Waitemata,901,0.8135405105438401,902,4314.48980138,0.2621359223300971,No
111500,Waitemata,1851,0.864397622906537,923,18975.6880563,0.25118483412322273,No
111600,Waitemata,2030,0.8177339901477833,925,13079.260118099999,0.3925925925925926,No
112700,Waitemata,4144,0.8906853281853282,920,2410.13931327,0.275626423690205,No
115600,Waitemata,1427,0.8367203924316748,913.5,6763.51548269,0.3691860465116279,No
116000,Waitemata,1323,0.8344671201814059,945.5,7348.50421061,0.3463855421686747,No
113000,Waitemata,2957,0.8626986810957051,995.5,70.99936790320001,0.22093023255813954,No
113200,Waitemata,1146,0.7905759162303665,940.5,13004.9693349,0.39365079365079364,No
114100,Waitemata,1695,0.8253687315634218,909,5107.87162679,0.3523809523809524,No
114300,Waitemata,57,0.7543859649122807,991,10,0.047619047619047616,No
114400,Waitemata,2448,0.8312908496732027,935,4424.7279315,0.36065573770491804,No
114700,Waitemata,1474,0.8086838534599728,937.5,4661.16946378,0.358600583090379,No
114800,Waitemata,1201,0.8143213988343048,914,5727.45700744,0.37800687285223367,No
116100,Waitemata,2184,0.8021978021978022,964,2827.41304845,0.35714285714285715,No
116300,Waitemata,805,0.8111801242236025,917.5,8241.30676841,0.3456221198156682,No
117300,Waitemata,1014,0.888560157790927,1037,336.939830294,0.4591194968553459,No
117800,Waitemata,1651,0.9212598425196851,948,1669.45227056,0.4158878504672897,No
118700,Waitemata,2492,0.8992776886035313,931.5,1728.54449491,0.37777777777777777,No
118900,Waitemata,3163,0.8827062914954158,890,455.915354997,0.4111111111111111,No
130100,Waitemata,2934,0.8142467620995228,1022.5,1889.82486417,0.44327176781002636,No
119200,Waitemata,1271,0.8607395751376868,945,2283.40544589,0.375968992248062,No
120200,Waitemata,6902,0.9275572297884671,893,509.780023136,0.3712230215827338,No
121000,Waitemata,2870,0.89198606271777,974.5,2784.53108343,0.4205128205128205,No
121200,Waitemata,2109,0.9065908013276435,985,707.404823644,0.41580756013745707,No
121300,Waitemata,2351,0.9204593789876648,978,536.925085347,0.4155844155844156,No
122600,Waitemata,1976,0.9331983805668016,956,785.446383843,0.40074906367041196,No
123000,Waitemata,3222,0.744568590937306,1088.5,367.387149667,0.5056947608200456,No
124000,Waitemata,3377,0.9315960912052117,974,1101.11225078999,0.38636363636363635,No
124600,Waitemata,1870,0.9278074866310161,1006,1246.11165078,0.41015625,No
124700,Waitemata,1232,0.8125,922.5,7803.3898466,0.37037037037037035,No
125000,Waitemata,2389,0.8095437421515278,1012.5,1317.69764014,0.4537037037037037,No
126000,Waitemata,2764,0.8704775687409552,943,3306.74567163,0.39349112426035504,No
126400,Waitemata,3129,0.8152764461489294,1045,960.820349833,0.4139650872817955,No
127200,Waitemata,1121,0.8858162355040142,1033,1187.77529056,0.3953488372093023,No
127600,Waitemata,1864,0.8503218884120172,925.5,6556.23170634,0.34801762114537443,No
127900,Waitemata,2319,0.8007761966364813,1057,1010.30279176,0.38028169014084506,No
128000,Waitemata,956,0.7426778242677824,962,20275.2522595,0.326271186440678,No
128700,Auckland,1953,1,1060,573.434337006,0.5346062052505967,Yes
129000,Waitemata,2174,0.7709291628334867,1033,2694.15733174,0.48736462093862815,No
129300,Waitemata,2460,0.8873983739837399,936,1460.20236858,0.40822784810126583,No
129600,Waitemata,3141,0.7914676854504935,1036,2835.77883672,0.45792079207920794,No
130000,Waitemata,1851,0.8390059427336575,904,7675.16580599,0.36363636363636365,No
130400,Auckland,2015,0.9047146401985111,926.5,817.982370788,0.40329218106995884,No
130600,Auckland,3783,0.8215701823949246,1047.5,1907.79455498,0.4437367303609342,No
131300,Auckland,1211,0.9091659785301404,884,354.668555379,0.2170212765957447,No
132700,Auckland,2007,1,989,407.229834409,0.44656488549618323,Yes
133500,Auckland,1746,0.9163802978235968,926,640.642024115,0.3853658536585366,No
133600,Auckland,3466,0.8837276399307559,957.5,1493.85208972,0.3806146572104019,No
134100,Auckland,1421,0.9781843771991555,1041,576.550774882,0.42493638676844786,Yes
135100,Auckland,1953,1,1080.5,579.289873511,0.6890756302521008,Yes
135200,Auckland,2212,0.9077757685352622,963,1000.302004664,0.4163424124513619,No
135900,Auckland,1979,1,1060,573.434337006,0.6818181818181818,Yes
136200,Auckland,1465,0.8969283276450511,940,650.070190638,0.4084507042253521,No
136700,Waitemata,3427,0.8710242194339072,908,5598.44570926,0.34210526315789475,No
138900,Auckland,3874,0.8957150232318017,967,708.287232737,0.37527593818984545,No
139300,Auckland,2509,0.9302510960542049,927,759.965202195,0.4416403785488959,No
140200,Auckland,3545,0.8961918194640338,964,809.010920354,0.43990384615384615,No
140700,Auckland,1799,0.8010005558643691,1167,613.692447623,0.5019455252918288,No
142100,Auckland,3212,0.9059775840597758,965,810.123147348,0.43556701030927836,No
181000,Waikato,2092,0.7925430210325047,970,2139.94609389,0.39925373134328357,No
143300,Auckland,2902,0.895933838731909,936.5,1506.35498296,0.352112676056338,No
143400,Auckland,2455,0.8932790224032586,1005,143.13917462,0.3442622950819672,No
144600,Auckland,1197,0.8279030910609858,945,1503.80818967,0.25252525252525254,No
145700,Auckland,1608,0.8743781094527363,903,1234.8448575,0.35,No
146100,Counties Manukau,2998,0.8462308205470314,954.5,2081.58075841,0.39669421487603307,No
146900,Auckland,1140,0.8333333333333334,972,4612.8752929,0.28832116788321166,No
147400,Auckland,101,0.900990099009901,993,388.447955909,0.32142857142857145,No
147500,Counties Manukau,3508,0.7673888255416191,1023,1453.2846931,0.45542168674698796,No
147600,Auckland,1740,0.8068965517241379,962.5,2665.10415576,0.3090909090909091,No
147900,Counties Manukau,531,0.7175141242937854,1082,1262.21634817,0.4153846153846154,No
182600,Waikato,2156,0.87708719851577,891,3174.10775249,0.3983050847457627,No
148000,Counties Manukau,2049,0.8799414348462665,930,2235.44615167,0.3652173913043478,No
148700,Auckland,1763,0.784458309699376,989,5227.98059827,0.3,No
149200,Counties Manukau,2961,0.894967916244512,977,2062.37719806,0.3557951482479784,No
149900,Counties Manukau,2448,0.7508169934640523,1002,18409.0989426,0.3161290322580645,No
150600,Counties Manukau,3699,0.8983509056501757,918,726.046326683,0.3586698337292161,No
182800,Waikato,2351,0.805614632071459,958,2038.27514665,0.3806228373702422,No
183100,Waikato,911,0.8199780461031834,920,6005.05150799,0.41025641025641024,No
150800,Counties Manukau,3202,0.7270455965021861,1161,1462.9833602,0.5384615384615384,No
151000,Counties Manukau,3116,0.7503209242618742,1148,1394.57751196,0.5428571428571428,No
151700,Auckland,887,0.8094701240135288,950,14355.1953152,0.26521739130434785,No
152300,Counties Manukau,391,0.8797953964194374,965,944.581640128,0.28,No
152600,Counties Manukau,1548,0.7506459948320413,1177,814.441098297,0.5216216216216216,No
160200,Counties Manukau,3875,0.7341935483870968,1137.5,997.280139434,0.5386029411764706,No
152700,Counties Manukau,2052,0.6564327485380117,1195,896.674147135,0.5216216216216216,No
153200,Counties Manukau,1302,0.7380952380952381,1195,896.674147135,0.5195530726256983,No
154100,Counties Manukau,3055,NA,1017.5,1958.02822104,0.456,No
155200,Counties Manukau,2225,NA,957,1488.68096142,0.37547892720306514,No
156400,Counties Manukau,3523,NA,867,1699.79181914,0.3740053050397878,No
156700,Counties Manukau,2130,NA,1060,1473.94356871,0.46953405017921146,No
160600,Counties Manukau,3574,NA,1146,667.182552798,0.5273109243697479,No
160800,Counties Manukau,2424,NA,1168,1096.95592367,0.4906832298136646,No
161000,Counties Manukau,2136,NA,1004,2373.73511817,0.4712230215827338,No
161400,Counties Manukau,2361,NA,924.5,13867.9303688,0.3525641025641026,No
162300,Counties Manukau,1062,NA,978,10426.2930316,0.36054421768707484,No
162400,Counties Manukau,1955,NA,929,7657.15533729,0.34156378600823045,No
162500,Counties Manukau,2153,NA,897,3640.10493855,0.3386454183266932,No
162700,Counties Manukau,1563,NA,977,11578.2094349,0.3125,No
162800,Counties Manukau,1513,NA,979,978.997175716,0.37730870712401055,No
163400,Counties Manukau,1970,NA,895.5,3944.78848221,0.38257575757575757,No
163700,Counties Manukau,3358,NA,1040,2650.93878263,0.48267898383371827,No
164000,Counties Manukau,2321,NA,973,2074.3621393,0.44299674267100975,No
164300,Counties Manukau,1128,0.7801418439716312,978,7290.18470389,0.41338582677165353,No
164600,Counties Manukau,2309,0.8271979211779992,947,7318.87157947,0.3470790378006873,No
164800,Counties Manukau,1339,0.7968633308439134,1004,1638.12310027,0.42105263157894735,No
165200,Counties Manukau,1150,0.8269565217391305,914,13686.8626766,0.3493150684931507,No
165800,Counties Manukau,1944,0.8204732510288066,985,952.780612035,0.41025641025641024,No
165900,Counties Manukau,1999,0.8449224612306153,931,2471.47642641,0.3667953667953668,No
184100,Waikato,392,0.7704081632653061,1095,447.492679495,0.3493975903614458,No
166200,Counties Manukau,915,0.853551912568306,965,4058.07906572,0.4024390243902439,No
166700,Waikato,1581,0.7235926628716003,1064,509.134956525,0.2756756756756757,No
166900,Waikato,1535,0.7166123778501629,972,9363.16553369,0.26005361930294907,No
167200,Waikato,1511,0.7683653209794837,1022.5,24970.4999066,0.20498614958448755,No
167300,Waikato,409,0.7921760391198044,917,27154.9133861,0.21296296296296297,No
167400,Waikato,1124,0.7419928825622776,947,22821.1836544,0.30141843971631205,No
167500,Waikato,493,0.7484787018255578,932,14644.0640702,0.296,No
167900,Waikato,180,0.6333333333333333,995,15043.3716898,0.3333333333333333,No
168100,Waikato,1316,0.7720364741641338,974,1147.91975136,0.23076923076923078,No
168200,Waikato,825,0.8181818181818182,922,1723.85889186,0.19111111111111112,No
168300,Waikato,944,0.6578389830508474,986,18198.3986149,0.32727272727272727,No
168400,Waikato,376,0.6888297872340425,1025,5267.01319915,0.2604166666666667,No
168500,Waikato,3566,0.7756590016825575,978,1012.3353401,0.2318181818181818,No
168600,Counties Manukau,755,0.7960264900662252,997.5,34142.9617818,0.24157303370786518,No
169200,Waikato,3882,0.7073673364245234,1113,809.186798544,0.3215077605321508,No
169300,Waikato,1902,0.6771819137749737,993.5,8989.99735323,0.30833333333333335,No
169700,Counties Manukau,2435,0.8106776180698152,941.5,8625.55052812,0.3885542168674699,No
169800,Counties Manukau,799,0.7809762202753442,979,31398.6230542,0.4425531914893617,No
169900,Counties Manukau,1283,0.813717848791894,943.5,3502.25016314,0.3775811209439528,No
170100,Counties Manukau,1230,0.7373983739837399,943,20149.8397088,0.3850746268656716,No
170200,Counties Manukau,1389,0.7674586033117351,938,12265.2171713,0.3699421965317919,No
170500,Counties Manukau,3342,0.8662477558348295,910,10313.0633348,0.39650872817955113,No
170600,Counties Manukau,1260,0.8150793650793651,944,16216.9736969,0.373134328358209,No
170700,Waikato,1323,0.7256235827664399,1060,27483.479585,0.41794871794871796,No
171600,Waikato,3001,0.6851049650116627,1024,1877.62260585,0.34444444444444444,No
171700,Waikato,1560,0.767948717948718,982,24705.0267672,0.43478260869565216,No
172000,Waikato,1399,0.6204431736954967,1173,620.506384153,0.4956896551724138,No
172300,Waikato,1378,0.7902757619738752,948.5,10499.3605381,0.4141689373297003,No
172600,Waikato,507,0.6982248520710059,1009,6212.08778323,0.4,No
172900,Waikato,859,0.7811408614668219,900,2362.65175392,0.4063926940639269,No
173200,Waikato,3799,0.8578573308765465,869,7896.33457978,0.37168141592920356,No
173500,Waikato,1238,0.7189014539579968,988,18731.5045138,0.40978593272171254,No
173600,Waikato,1040,0.6528846153846154,1013,10930.0257804,0.40942028985507245,No
173700,Waikato,1070,0.7364485981308411,962,7662.58215107,0.43416370106761565,No
177300,Waikato,2073,0.7129763627592861,1096,462.25812163,0.4777777777777778,No
177700,Waikato,2763,0.8338762214983714,947,1613.78741913,0.39263803680981596,No
178100,Waikato,3382,0.7743938497930218,997,892.828075903,0.4235294117647059,No
178400,Waikato,1933,0.5995861355406105,1258,1288.00002181,0.5053763440860215,No
180400,Waikato,1693,0.7347903130537508,1078.5,964.242624731,0.48,No
180600,Waikato,2184,0.8374542124542125,1012.5,972.020877473,0.5275862068965518,Yes
181100,Waikato,2864,0.8397346368715084,984.5,3019.97049282,0.3801916932907348,No
181400,Waikato,1131,0.7400530503978779,939,24922.4693992,0.3656957928802589,No
182000,Waikato,608,0.805921052631579,925.5,6618.14008174,0.3221476510067114,No
182100,Waikato,1175,0.7123404255319149,960,8562.2737772,0.40514469453376206,No
182400,Waikato,519,0.8709055876685935,941,2494.92831719,0.41904761904761906,No
184400,Waikato,1689,0.7045589105979869,1049,1532.06487042,0.3674418604651163,No
184600,Waikato,1364,0.7038123167155426,958,11498.4225956,0.3871866295264624,No
184700,Waikato,352,0.5767045454545454,1192,8572.66252777,0.43820224719101125,No
184800,Waikato,2146,0.6845293569431501,1014,4453.7657143,0.41312741312741313,No
185400,Waikato,876,0.6929223744292238,993,10901.1920806,0.45098039215686275,No
188800,Lakes,2080,0.6697115384615384,1089,867.951065913,0.4,No
189500,Counties Manukau,2052,0.6564327485380117,1193,896.674147135,0.5465346534653466,No
190000,Counties Manukau,2052,0.6564327485380117,1193,896.674147135,0.5465346534653466,No
190100,Bay of Plenty,284,0.6654929577464789,1022,9351.3484347,0.30434782608695654,No
190200,Bay of Plenty,2286,0.8057742782152231,967,10484.5255009,0.2600732600732601,No
190300,Bay of Plenty,1702,0.7015276145710928,956,5737.87321021,0.2563451776649746,No
190500,Bay of Plenty,3125,0.81664,951,7637.60895166,0.27507163323782235,No
190600,Bay of Plenty,4712,NA,1012,1690.19098621,0.29044117647058826,No
190800,Bay of Plenty,111,NA,1087,10,0.391304347826087,No
190900,Bay of Plenty,2787,NA,922.5,19313.0219778,0.3313782991202346,No
191200,Bay of Plenty,1926,NA,930,2129.46709161,0.35833333333333334,No
191300,Bay of Plenty,1938,NA,921,14238.0437222,0.35537190082644626,No
191400,Bay of Plenty,1805,NA,943,26431.3323709,0.3632286995515695,No
191500,Bay of Plenty,1003,NA,931,7512.29971349,0.32793522267206476,No
191600,Bay of Plenty,1543,NA,970,11079.9892436,0.36175710594315247,No
191700,Bay of Plenty,2238,NA,936,19297.9008306,0.37050359712230213,No
185500,Waikato,2641,NA,1068,764.856679605,0.4241486068111455,No
185600,Waikato,1435,NA,994.5,17913.7938098,0.42473118279569894,No
186100,Waikato,1097,NA,969,12419.5603188,0.4258064516129032,No
186200,Waikato,1484,NA,1037,2676.04820444,0.37730870712401055,No
186400,Waikato,1823,NA,1146.5,2129.41458832,0.42410714285714285,No
187000,Waikato,796,NA,1011,60438.2133806,0.3448275862068966,No
187100,Waikato,1048,NA,1003,17420.3922335,0.3552123552123552,No
187200,Waikato,1043,0.6279961649089166,1030,32899.3744184,0.42045454545454547,No
187500,Waikato,995,0.6874371859296482,1002,21134.8838126,0.38492063492063494,No
187600,Waikato,39,0.5384615384615384,1175,54347.7945818,0.5454545454545454,No
187700,Lakes,1918,0.6173096976016684,1032.5,37097.3782295,0.4126984126984127,No
187800,Lakes,1545,0.6634304207119741,967,26324.0127968,0.3887468030690537,No
187900,Lakes,1342,0.7056631892697467,1018,29311.0486718,0.2896341463414634,No
188000,Lakes,1855,0.7778975741239892,894,15629.4840753,0.2956521739130435,No
188200,Lakes,929,0.6264800861141012,1057,17425.3298959,0.4482758620689655,No
191800,Bay of Plenty,1709,0.770040959625512,943.5,3389.29828518,0.34615384615384615,No
192000,Bay of Plenty,2234,0.7999104744852283,994,7751.58917058,0.40540540540540543,No
192300,Bay of Plenty,1008,0.6359126984126984,1076,1114.2304756,0.38345864661654133,No
192500,Bay of Plenty,2509,0.6827421283379833,983,20383.3475073,0.39882697947214074,No
193100,Bay of Plenty,3079,0.7359532315686911,1006,1653.99704662,0.4362745098039216,No
193600,Bay of Plenty,2283,0.7126587823039859,1000,1214.36595814,0.41368078175895767,No
194600,Bay of Plenty,3303,0.6651528913109295,1058,1335.43090352,0.45227272727272727,No
210100,Hawke's Bay,240,0.8375,1050,2744.67236234,0.3939393939393939,No
194900,Bay of Plenty,2622,0.7948131197559115,972.5,913.253649833,0.32941176470588235,No
195800,Bay of Plenty,2864,0.7339385474860335,1043,1407.98118429,0.3314447592067989,No
196200,Bay of Plenty,4234,0.8379782711384034,934,2334.01645205,0.2842323651452282,No
197500,Bay of Plenty,2727,0.7825449211587825,917,6459.28192354,0.38333333333333336,No
197700,Lakes,1419,0.7364341085271318,960,17484.4186435,0.35919540229885055,No
196400,Bay of Plenty,3116,0.7836970474967908,906,3763.2074616,0.33146067415730335,No
196600,Bay of Plenty,2298,0.6214099216710183,1000,2746.94342191,0.44224422442244227,No
196800,Bay of Plenty,2516,0.8048489666136724,944,3125.18405401,0.36645962732919257,No
197300,Bay of Plenty,2714,0.763448784082535,970,2184.25040397,0.3870967741935484,No
201800,Lakes,1270,0.6259842519685039,997,41479.6614489,0.4509283819628647,No
201900,Bay of Plenty,959,0.6527632950990615,968,17358.9056495,0.2831050228310502,No
197800,Lakes,108,0.5648148148148148,990,20819.1285573,0.46875,No
197900,Lakes,1280,0.6484375,1045,6971.31972364,0.40233236151603496,No
198700,Lakes,1627,0.6367547633681623,1015,20067.1475879,0.3696682464454976,No
199100,Lakes,2071,0.5591501690004829,1159.5,2775.78254866,0.5170068027210885,No
199500,Lakes,1643,0.6256847230675593,1146,1949.01516949,0.49783549783549785,No
200300,Lakes,1652,0.8038740920096852,1130,448.37982369,0.37815126050420167,No
200400,Lakes,873,0.7777777777777778,902,6931.78736724,0.3778801843317972,No
200800,Lakes,1833,0.8063284233496999,988,1454.71679985,0.32211538461538464,No
201600,Lakes,1351,0.6528497409326425,961,23981.6411362,0.4356955380577428,No
201700,Lakes,1487,0.7074646940147948,946,41618.6864754999,0.3772609819121447,No
210600,Hawke's Bay,2119,0.729589428975932,1029.5,1357.32696132,0.39923954372623577,No
210800,Hawke's Bay,1597,0.7789605510331872,1027,889.745749586,0.375,No
212200,Hawke's Bay,1269,0.7297084318360915,938.5,18801.380401,0.3584905660377358,No
212300,Hawke's Bay,1961,0.7812340642529322,937,5583.13109575,0.32489451476793246,No
214100,Hawke's Bay,1248,0.7940705128205128,980,2204.82390921,0.37461300309597523,No
215500,Hawke's Bay,752,0.8151595744680851,972,24825.0542567,0.3701923076923077,No
215600,Hawke's Bay,1983,0.767523953605648,962.5,23001.7291191,0.37218045112781956,No
215700,Hawke's Bay,1835,0.7029972752043597,1023,1104.87302428,0.36771300448430494,No
215900,Hawke's Bay,2051,0.7523159434422233,963,19975.0805771,0.32954545454545453,No
216000,Hawke's Bay,1620,0.7512345679012346,1026.5,1343.51758818,0.36175710594315247,No
216100,Hawke's Bay,1606,0.7515566625155666,974,28297.6773703,0.3399014778325123,No
216400,Taranaki,842,0.7969121140142518,923.5,5365.88041361,0.33,No
216600,Taranaki,1601,0.7432854465958776,1005.5,1608.0801952,0.33676092544987146,No
216700,Taranaki,1547,0.6625727213962508,963.5,24881.8540361,0.3867924528301887,No
218200,Taranaki,651,0.8172043010752689,898,2333.45934742,0.39375,No
219000,Taranaki,1431,0.6981132075471698,958.5,5529.89252908,0.36147757255936674,No
219100,Taranaki,1743,0.7102696500286861,930,15422.6603331,0.35648148148148145,No
219200,Taranaki,673,0.6077265973254086,1006,45959.0386719,0.3743016759776536,No
220100,Taranaki,1582,0.7010113780025284,1013,1469.24215761,0.3712871287128713,No
220200,Taranaki,102,0.6176470588235294,1081,89706.5174771,0.30434782608695654,No
220500,Taranaki,1502,0.5692410119840213,1058,43447.2933874,0.4470046082949309,No
220600,Taranaki,884,0.6085972850678733,1003,29360.1651675,0.44,No
221100,Taranaki,856,0.6670560747663551,1002,11976.7978657,0.37142857142857144,No
221400,Taranaki,1171,0.6532877882152007,1011,3351.46163943,0.41935483870967744,No
222400,Waikato,1034,0.6266924564796905,1041,64184.9416305,0.376984126984127,No
222800,Waikato,785,0.7707006369426752,966.5,57854.1017919,0.33796296296296297,No
222900,Whanganui,1050,0.659047619047619,983,97592.1070676,0.37218045112781956,No
223300,Whanganui,938,NA,1026,40819.7510903,0.3651452282157676,No
223400,Whanganui,1183,NA,915,18019.6492862,0.3433962264150943,No
223500,Whanganui,1324,NA,930,6734.04095445,0.32323232323232326,No
224400,Whanganui,1388,NA,990,3181.5787011,0.3252279635258359,No
225400,Whanganui,1246,NA,1161,714.196000442,0.30662020905923343,No
225600,Whanganui,1371,NA,977,10331.883183,0.3172043010752688,No
225900,Whanganui,1900,NA,976,1448.11948068,0.2882882882882883,No
226100,Whanganui,1313,NA,965.5,88683.1314711,0.36962750716332377,No
226200,Bay of Plenty,1023,NA,970,11079.9892436,0.36175710594315247,No
226300,Whanganui,1076,NA,1042.5,16620.591876,0.39622641509433965,No
226400,Whanganui,1057,NA,1042.5,33523.8773346,0.35074626865671643,No
226600,Whanganui,839,NA,977,4980.42464834,0.32211538461538464,No
226800,Whanganui,717,NA,996,20778.3548813,0.3559322033898305,No
227100,MidCentral,1216,NA,993,32928.5293025,0.39937106918238996,No
227400,MidCentral,1097,NA,988,15763.816097,0.31153846153846154,No
227500,MidCentral,1724,NA,978,12074.1578133,0.37089201877934275,No
227600,MidCentral,996,0.7319277108433735,921,43890.4876144,0.3488372093023256,No
227800,MidCentral,1040,0.739423076923077,960.5,17767.1494165,0.3895131086142322,No
228200,MidCentral,1303,0.7927858787413661,1019,1560.91567017,0.3079470198675497,No
228600,MidCentral,1656,0.7548309178743962,936,12152.8537545,0.3811881188118812,No
228700,MidCentral,1469,0.7916950306330838,898,15400.0685356,0.3460410557184751,No
